PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,CabinDeck,CabinNum,CabinSide
6960_01,Earth,False,PSO J318.5-22,25.0,False,60.0,0.0,0.0,0.0,777.0,0,G,1135,S
6962_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,804.0,5.0,0,G,1136,S
6963_01,Mars,False,TRAPPIST-1e,20.0,False,3839.0,57.0,1967.0,4.0,2.0,0,F,1328,S
6964_01,Earth,False,55 Cancri e,35.0,False,0.0,71.0,631.0,0.0,0.0,0,F,1444,P
6966_01,Earth,False,TRAPPIST-1e,37.0,False,951.0,0.0,0.0,80.0,0.0,0,F,1446,P
6968_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,114.0,682.0,0.0,7.0,0,F,1447,P
6968_02,Earth,False,PSO J318.5-22,20.0,False,0.0,,0.0,0.0,1318.0,0,F,1447,P
6970_01,Mars,False,TRAPPIST-1e,65.0,,3358.0,1.0,12.0,0.0,0.0,0,,,
6970_02,Mars,False,,29.0,False,456.0,230.0,363.0,0.0,0.0,0,E,465,S
6971_02,Europa,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,1,C,225,P
6971_03,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,1,C,225,P
6971_04,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,C,225,P
6971_05,Europa,False,55 Cancri e,28.0,False,0.0,4173.0,0.0,33.0,420.0,1,C,225,P
6971_06,Europa,False,55 Cancri e,28.0,False,0.0,160.0,0.0,1538.0,1426.0,0,C,225,P
6972_01,,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,43.0,667.0,0,G,1126,P
6973_01,Earth,False,PSO J318.5-22,45.0,False,1.0,15.0,44.0,0.0,1541.0,0,E,466,S
6977_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1137,S
6977_02,Earth,False,TRAPPIST-1e,38.0,False,0.0,806.0,3.0,0.0,0.0,1,G,1137,S
6978_01,Earth,False,55 Cancri e,24.0,False,0.0,893.0,0.0,4.0,8.0,1,E,446,P
6979_01,Earth,False,TRAPPIST-1e,22.0,False,712.0,6.0,70.0,0.0,0.0,0,E,447,P
6980_01,,False,TRAPPIST-1e,44.0,False,3.0,0.0,33.0,769.0,0.0,1,F,1331,S
6981_01,Earth,False,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,628.0,0,F,1332,S
6982_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1128,P
6984_01,Mars,False,TRAPPIST-1e,26.0,False,1967.0,0.0,116.0,,0.0,0,F,1450,P
6984_02,Mars,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1450,P
6984_03,Mars,False,TRAPPIST-1e,19.0,False,1962.0,0.0,1.0,641.0,0.0,0,F,1450,P
6985_01,,False,TRAPPIST-1e,32.0,False,0.0,243.0,0.0,0.0,776.0,0,G,1138,S
6987_01,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,1,G,1139,S
6988_01,Europa,False,TRAPPIST-1e,26.0,,554.0,1307.0,32.0,93.0,1553.0,0,C,226,P
6990_01,Earth,False,PSO J318.5-22,21.0,False,1.0,22.0,0.0,649.0,2.0,0,,,
6991_01,Europa,False,55 Cancri e,38.0,False,0.0,692.0,0.0,3587.0,0.0,0,B,233,P
6991_02,Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,,1,B,233,P
6992_01,,False,,12.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1131,P
6992_02,Earth,True,TRAPPIST-1e,25.0,,0.0,0.0,0.0,0.0,0.0,0,G,1131,P
6992_03,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1131,P
6994_01,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,B,267,S
6994_02,Europa,False,TRAPPIST-1e,20.0,False,0.0,275.0,1690.0,580.0,5499.0,0,B,267,S
6995_01,Earth,False,55 Cancri e,24.0,False,0.0,58.0,618.0,0.0,41.0,0,F,1334,S
6996_01,Earth,False,55 Cancri e,34.0,False,0.0,442.0,175.0,79.0,3.0,0,F,1452,P
6997_01,Mars,False,TRAPPIST-1e,42.0,False,1058.0,0.0,0.0,0.0,0.0,0,D,220,P
6997_02,Mars,False,TRAPPIST-1e,24.0,False,2261.0,0.0,95.0,10.0,0.0,0,F,1453,P
6998_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,285.0,136.0,337.0,0,F,1454,P
7001_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,D,213,S
7002_01,Earth,False,TRAPPIST-1e,29.0,False,888.0,0.0,1.0,0.0,0.0,0,G,1141,S
7004_01,Earth,False,55 Cancri e,14.0,False,,1.0,400.0,297.0,0.0,0,F,1337,S
7005_01,Earth,False,55 Cancri e,16.0,False,0.0,17.0,1211.0,0.0,25.0,1,F,1338,S
7006_01,,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1142,S
7007_01,Europa,False,TRAPPIST-1e,27.0,False,0.0,2897.0,659.0,485.0,11.0,1,E,450,P
7007_02,Europa,False,TRAPPIST-1e,,False,0.0,996.0,0.0,726.0,813.0,0,E,450,P
7008_01,Earth,False,TRAPPIST-1e,23.0,False,779.0,7.0,9.0,9.0,0.0,0,F,1339,S
7010_02,Earth,False,TRAPPIST-1e,30.0,False,0.0,6.0,0.0,0.0,1435.0,1,F,1340,S
7013_01,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1144,S
7015_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,C,227,P
7016_01,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1132,P
7017_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1133,P
7018_01,Mars,False,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0,E,467,S
7019_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,717.0,0.0,0.0,0,F,1457,P
7019_02,Earth,False,TRAPPIST-1e,20.0,False,0.0,750.0,957.0,0.0,722.0,0,F,1457,P
7021_01,Earth,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1146,S
7022_01,Europa,False,TRAPPIST-1e,35.0,False,0.0,5552.0,6.0,8.0,226.0,1,D,215,S
7022_02,Europa,False,TRAPPIST-1e,46.0,False,0.0,664.0,0.0,2.0,2177.0,0,D,215,S
7025_01,Earth,True,TRAPPIST-1e,63.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1147,S
7026_01,Europa,False,55 Cancri e,37.0,False,0.0,1678.0,0.0,36.0,3128.0,0,A,86,S
7027_01,Earth,False,TRAPPIST-1e,23.0,,26.0,266.0,404.0,0.0,0.0,1,E,451,P
7028_01,Earth,False,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1148,S
7028_02,Earth,True,TRAPPIST-1e,16.0,False,0.0,,0.0,0.0,0.0,1,G,1148,S
7029_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,2330.0,120.0,0.0,1,F,1458,P
7031_01,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1135,P
7032_01,Earth,False,TRAPPIST-1e,41.0,,0.0,176.0,414.0,133.0,0.0,0,F,1459,P
7034_01,Mars,False,TRAPPIST-1e,,False,1216.0,0.0,30.0,43.0,0.0,0,F,1341,S
7036_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1136,P
7037_01,Mars,False,TRAPPIST-1e,26.0,False,782.0,0.0,0.0,2503.0,1.0,0,D,216,S
7038_01,Earth,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1137,P
7039_01,Earth,False,PSO J318.5-22,36.0,False,56.0,,81.0,0.0,468.0,0,F,1461,P
7040_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1150,S
7041_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1343,S
7044_01,Mars,False,TRAPPIST-1e,24.0,False,235.0,0.0,1642.0,1042.0,229.0,0,D,221,P
7045_01,Mars,False,55 Cancri e,19.0,False,1043.0,0.0,138.0,0.0,0.0,0,D,222,P
7047_01,Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1152,S
7048_01,Earth,False,TRAPPIST-1e,24.0,False,332.0,9.0,356.0,0.0,0.0,0,F,1462,P
7049_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1153,S
7050_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,999.0,0.0,0.0,4.0,1,F,1344,S
7051_01,Mars,False,TRAPPIST-1e,39.0,False,42.0,0.0,352.0,1.0,369.0,0,D,223,P
7052_01,Europa,,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,E,469,S
7053_01,Earth,,PSO J318.5-22,23.0,False,64.0,4.0,0.0,1125.0,,0,F,1463,P
7057_01,Mars,False,TRAPPIST-1e,19.0,False,3332.0,878.0,926.0,781.0,0.0,0,F,1346,S
7058_01,Mars,True,55 Cancri e,30.0,False,0.0,0.0,,0.0,0.0,1,F,1347,S
7059_01,Earth,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1154,S
7060_01,Earth,False,TRAPPIST-1e,35.0,False,2224.0,,105.0,1.0,0.0,0,G,1155,S
7061_01,Earth,False,TRAPPIST-1e,16.0,False,4.0,1666.0,0.0,35.0,40.0,1,G,1156,S
7062_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,13.0,0.0,720.0,170.0,0,F,1464,P
7068_01,Earth,False,PSO J318.5-22,45.0,False,0.0,0.0,0.0,0.0,595.0,0,F,1350,S
7069_02,Earth,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,0,G,1159,S
7069_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1159,S
7071_01,Earth,False,PSO J318.5-22,63.0,False,526.0,2.0,0.0,0.0,0.0,0,G,1160,S
7072_01,Earth,False,PSO J318.5-22,56.0,False,1.0,2.0,0.0,102.0,,0,F,1351,S
7073_01,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,,1,G,1161,S
7074_01,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1162,S
7077_01,Earth,False,TRAPPIST-1e,36.0,False,21.0,0.0,844.0,0.0,0.0,0,F,1353,S
7079_01,Earth,False,55 Cancri e,13.0,False,0.0,722.0,0.0,37.0,8.0,0,F,1354,S
7080_01,Earth,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1140,P
7082_01,Earth,False,TRAPPIST-1e,44.0,False,143.0,47.0,0.0,717.0,87.0,0,E,473,S
7083_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,1,C,259,S
7083_02,Europa,,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,1,C,259,S
7084_01,Earth,False,55 Cancri e,26.0,False,0.0,158.0,0.0,0.0,912.0,0,F,1355,S
7085_01,Mars,False,TRAPPIST-1e,62.0,False,453.0,1.0,1911.0,0.0,0.0,0,F,1466,P
7085_02,Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1466,P
7085_03,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1466,P
7086_01,Earth,False,TRAPPIST-1e,24.0,False,590.0,0.0,1.0,168.0,16.0,0,F,1467,P
7087_01,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1141,P
7088_01,Earth,False,TRAPPIST-1e,63.0,False,0.0,742.0,0.0,125.0,3.0,0,F,1468,P
7089_01,Europa,False,TRAPPIST-1e,20.0,False,1040.0,2487.0,0.0,174.0,182.0,1,D,218,S
7090_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,610.0,267.0,,0.0,0,F,1469,P
7091_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1142,P
7092_01,Earth,False,TRAPPIST-1e,24.0,False,61.0,397.0,185.0,1.0,0.0,1,F,1470,P
7093_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1143,P
7094_01,Europa,False,TRAPPIST-1e,36.0,False,10.0,2478.0,2080.0,19.0,328.0,1,E,454,P
7095_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1144,P
7096_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,C,260,S
7096_02,Europa,False,TRAPPIST-1e,27.0,False,0.0,14.0,0.0,0.0,2325.0,0,C,260,S
7097_01,Europa,False,55 Cancri e,27.0,False,0.0,44.0,4761.0,5.0,41.0,1,A,75,P
7097_02,Europa,False,TRAPPIST-1e,14.0,False,0.0,3124.0,40.0,219.0,189.0,0,A,75,P
7097_03,Europa,False,TRAPPIST-1e,32.0,True,527.0,1863.0,0.0,417.0,2905.0,0,A,75,P
7097_04,Europa,False,55 Cancri e,33.0,True,0.0,16.0,12.0,2349.0,12.0,0,A,75,P
7098_01,Earth,False,TRAPPIST-1e,35.0,False,3.0,0.0,651.0,0.0,78.0,1,F,1356,S
7099_01,Earth,False,55 Cancri e,21.0,False,301.0,,19.0,0.0,0.0,0,F,1471,P
7104_01,,False,TRAPPIST-1e,57.0,False,906.0,22.0,0.0,8293.0,391.0,0,C,228,P
7104_02,Europa,False,TRAPPIST-1e,42.0,,159.0,4387.0,2.0,3.0,485.0,1,C,228,P
7105_01,,False,55 Cancri e,20.0,False,0.0,6.0,552.0,20.0,0.0,1,F,1473,P
7106_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1357,S
7109_01,Europa,False,55 Cancri e,49.0,False,0.0,7683.0,0.0,13016.0,0.0,0,B,268,S
7110_01,Earth,False,PSO J318.5-22,23.0,False,0.0,3.0,0.0,0.0,546.0,0,F,1358,S
7111_01,Mars,False,TRAPPIST-1e,24.0,False,1058.0,0.0,0.0,280.0,0.0,0,F,1359,S
7113_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,757.0,0,F,1361,S
7113_02,Earth,False,55 Cancri e,23.0,False,9.0,1.0,0.0,492.0,109.0,1,F,1361,S
7114_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,489.0,21.0,0.0,184.0,0,F,1362,S
7116_01,Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1146,P
7117_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,B,236,P
7118_01,Earth,False,PSO J318.5-22,17.0,False,0.0,1381.0,2.0,0.0,0.0,0,F,1475,P
7119_01,Earth,False,TRAPPIST-1e,20.0,False,415.0,479.0,0.0,1019.0,239.0,0,F,1476,P
7120_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,1201.0,0,F,1363,S
7121_01,Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,1,B,269,S
7121_02,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,1,B,269,S
7126_01,Earth,False,,29.0,False,3.0,0.0,664.0,683.0,34.0,0,F,1366,S
7127_01,Europa,False,TRAPPIST-1e,,False,0.0,4155.0,0.0,1368.0,42.0,0,B,237,P
7127_02,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,,0.0,0.0,1,B,237,P
7128_01,Europa,False,55 Cancri e,37.0,False,1.0,4462.0,1.0,9206.0,3.0,0,B,238,P
7128_02,Europa,False,55 Cancri e,44.0,False,0.0,4322.0,3.0,153.0,52.0,1,B,238,P
7128_03,Europa,False,55 Cancri e,34.0,False,0.0,2612.0,1.0,131.0,2714.0,0,B,238,P
7133_01,Earth,False,TRAPPIST-1e,18.0,False,457.0,0.0,11.0,335.0,0.0,0,F,1368,S
7134_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1148,P
7137_01,Earth,False,TRAPPIST-1e,23.0,False,,134.0,482.0,,27.0,0,F,1479,P
7140_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,10.0,0.0,0.0,738.0,0,F,1371,S
7142_01,Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,1128.0,0.0,45.0,0,E,474,S
7142_02,Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,1,E,474,S
7142_03,Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,0,E,474,S
7143_01,Mars,False,TRAPPIST-1e,31.0,False,907.0,0.0,437.0,2.0,0.0,0,F,1372,S
7144_01,Earth,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1150,P
7148_01,Europa,False,55 Cancri e,51.0,True,0.0,287.0,0.0,1442.0,66.0,1,A,87,S
7149_01,Mars,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1482,P
7151_01,Mars,False,TRAPPIST-1e,32.0,False,288.0,0.0,592.0,670.0,40.0,0,E,459,P
7152_01,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1167,S
7155_01,Earth,False,PSO J318.5-22,28.0,False,0.0,0.0,0.0,669.0,16.0,0,F,1375,S
7156_01,Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,1,E,475,S
7156_02,Mars,False,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,1,E,475,S
7156_03,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1,E,475,S
7156_04,Mars,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,1,E,475,S
7157_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,,,
7159_01,Europa,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,1,C,263,S
7160_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1152,P
7161_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,3624.0,0.0,1537.0,498.0,0,E,476,S
7162_01,Earth,,TRAPPIST-1e,65.0,False,43.0,21.0,22.0,50.0,731.0,0,F,1485,P
7165_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1377,S
7166_01,Mars,False,TRAPPIST-1e,19.0,False,862.0,0.0,5.0,2032.0,0.0,0,F,1378,S
7167_01,Europa,False,55 Cancri e,33.0,False,0.0,3676.0,0.0,1743.0,1.0,1,B,270,S
7168_01,Earth,False,TRAPPIST-1e,,False,0.0,11.0,793.0,0.0,84.0,1,G,1168,S
7170_01,Earth,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1154,P
7171_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1155,P
7173_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1156,P
7175_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,773.0,0.0,4.0,0,F,1486,P
7176_01,Europa,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,1,C,232,P
7176_02,Europa,False,TRAPPIST-1e,26.0,False,0.0,6050.0,0.0,662.0,920.0,0,C,232,P
7177_01,Earth,False,TRAPPIST-1e,38.0,,102.0,12.0,14.0,669.0,0.0,0,F,1380,S
7179_01,Earth,False,TRAPPIST-1e,53.0,False,3.0,2251.0,0.0,95.0,12.0,1,E,460,P
7180_01,Earth,False,TRAPPIST-1e,38.0,False,0.0,338.0,0.0,453.0,0.0,0,E,478,S
7181_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,,0.0,0.0,1,F,1488,P
7182_01,Earth,False,TRAPPIST-1e,46.0,False,438.0,283.0,944.0,0.0,355.0,0,,,
7186_01,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,E,461,P
7186_02,Europa,,TRAPPIST-1e,32.0,False,0.0,1369.0,29.0,662.0,22.0,0,E,461,P
7187_01,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1158,P
7188_01,Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,1,C,233,P
7188_03,Europa,True,TRAPPIST-1e,27.0,True,0.0,0.0,0.0,0.0,0.0,1,C,233,P
7190_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,,0.0,1,G,1171,S
7191_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,0.0,766.0,0.0,0.0,0,F,1490,P
7192_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1172,S
7193_01,Earth,False,TRAPPIST-1e,35.0,False,150.0,0.0,96.0,638.0,0.0,1,F,1381,S
7194_01,Earth,False,,36.0,False,0.0,129.0,0.0,177.0,444.0,0,F,1382,S
7199_01,Earth,False,TRAPPIST-1e,54.0,False,1.0,0.0,109.0,,1.0,0,G,1174,S
7200_01,Europa,False,TRAPPIST-1e,37.0,False,300.0,3434.0,0.0,1.0,171.0,1,C,264,S
7202_01,Earth,False,TRAPPIST-1e,37.0,False,541.0,38.0,713.0,316.0,0.0,0,E,462,P
7205_01,Mars,False,TRAPPIST-1e,,False,1030.0,0.0,158.0,0.0,28.0,0,F,1386,S
7206_01,Earth,False,TRAPPIST-1e,38.0,False,622.0,1319.0,42.0,1.0,444.0,0,F,1387,S
7207_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1160,P
7208_02,Earth,False,TRAPPIST-1e,16.0,False,23.0,479.0,0.0,0.0,373.0,0,F,1492,P
7210_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,879.0,0.0,0.0,0,F,1493,P
7215_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1494,P
7217_01,Mars,False,TRAPPIST-1e,21.0,False,21.0,0.0,874.0,226.0,0.0,1,F,1495,P
7218_01,Europa,False,,53.0,False,0.0,0.0,0.0,0.0,0.0,1,B,271,S
7219_01,Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,C,235,P
7219_02,Europa,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,0,C,235,P
7219_05,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,1,C,235,P
7219_06,Europa,False,TRAPPIST-1e,32.0,False,0.0,163.0,0.0,6953.0,50.0,0,C,235,P
7221_01,Europa,False,55 Cancri e,54.0,True,0.0,316.0,1.0,2038.0,388.0,0,B,239,P
7224_01,Earth,True,TRAPPIST-1e,30.0,,0.0,0.0,0.0,0.0,0.0,1,G,1175,S
7225_01,Europa,False,55 Cancri e,37.0,False,0.0,1379.0,130.0,1488.0,75.0,0,A,77,P
7226_01,Mars,False,TRAPPIST-1e,20.0,False,3191.0,0.0,211.0,21.0,117.0,0,E,481,S
7227_01,Mars,False,TRAPPIST-1e,22.0,False,741.0,0.0,1028.0,0.0,0.0,0,F,1497,P
7229_01,Earth,False,PSO J318.5-22,57.0,False,0.0,1.0,0.0,664.0,19.0,0,F,1391,S
7230_01,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1177,S
7232_01,Europa,False,TRAPPIST-1e,51.0,False,0.0,980.0,273.0,2775.0,419.0,0,B,240,P
7233_01,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,0,E,465,P
7234_01,Earth,False,TRAPPIST-1e,22.0,False,593.0,34.0,0.0,0.0,0.0,0,G,1163,P
7236_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,1,,,
7238_01,Mars,False,,60.0,False,180.0,0.0,414.0,1181.0,0.0,0,F,1499,P
7240_02,Mars,False,TRAPPIST-1e,18.0,False,49.0,0.0,2885.0,1.0,0.0,1,F,1392,S
7242_01,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,1,B,273,S
7246_01,Mars,False,TRAPPIST-1e,45.0,False,1781.0,0.0,17.0,0.0,23.0,0,F,1395,S
7247_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,1150.0,0,F,1396,S
7249_01,,False,TRAPPIST-1e,21.0,False,1046.0,1.0,0.0,1.0,0.0,0,E,482,S
7249_02,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1397,S
7250_01,Mars,False,55 Cancri e,51.0,False,40.0,716.0,1907.0,0.0,0.0,1,F,1501,P
7252_01,Mars,False,TRAPPIST-1e,22.0,False,100.0,0.0,1050.0,0.0,23.0,0,E,466,P
7253_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,896.0,0.0,690.0,1.0,1,D,225,P
7255_01,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,0,G,1166,P
7256_01,Earth,False,TRAPPIST-1e,21.0,False,42.0,606.0,1.0,38.0,100.0,0,E,484,S
7257_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1167,P
7257_02,Earth,False,TRAPPIST-1e,,False,0.0,1.0,12.0,0.0,779.0,0,E,467,P
7258_01,Earth,False,TRAPPIST-1e,43.0,False,473.0,1390.0,0.0,0.0,0.0,1,F,1502,P
7259_01,Earth,False,PSO J318.5-22,22.0,False,28.0,194.0,2.0,0.0,370.0,1,F,1503,P
7260_01,Earth,False,TRAPPIST-1e,22.0,False,401.0,0.0,196.0,0.0,126.0,0,F,1398,S
7261_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,1,G,1168,P
7267_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,C,265,S
7267_02,Europa,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,1,C,265,S
7268_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,27.0,764.0,0,E,468,P
7271_01,Earth,False,55 Cancri e,21.0,False,61.0,201.0,222.0,161.0,60.0,0,G,1171,P
7273_01,Earth,False,55 Cancri e,36.0,False,207.0,0.0,450.0,94.0,0.0,1,G,1183,S
7274_01,Earth,False,TRAPPIST-1e,13.0,False,305.0,582.0,12.0,19.0,0.0,0,F,1506,P
7276_01,Earth,False,55 Cancri e,22.0,False,0.0,642.0,0.0,52.0,0.0,0,F,1507,P
7277_01,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,,0.0,0.0,1,G,1184,S
7278_01,Earth,False,TRAPPIST-1e,17.0,False,,188.0,795.0,0.0,0.0,1,E,485,S
